transaction_id,business_id,amount,timestamp,payee,payment_type,device_id,location,is_new_payee,is_new_device,historical_avg_amount
TXN00916,B001,550.45,2026-07-22 10:49:00,Payee_011,BPAY,DEV_005,Adelaide,True,False,858
TXN00917,B001,4845.25,2026-07-28 09:08:00,Payee_062,DIRECT_DEBIT,DEV_015,Sydney,False,False,4943
TXN00918,B002,740.36,2026-05-26 16:17:00,Payee_081,DIRECT_DEBIT,DEV_004,Melbourne,False,False,957
TXN00919,B003,704.15,2026-08-22 10:58:00,Payee_029,BANK_TRANSFER,DEV_008,Perth,False,False,1340
TXN00920,B003,2268.99,2026-07-04 18:43:00,Payee_092,BANK_TRANSFER,DEV_016,Sydney,False,False,2350
TXN00921,B003,4112.06,2026-08-12 13:57:00,Payee_006,DIRECT_DEBIT,DEV_005,Sydney,False,False,3427
TXN00922,B002,4396.85,2026-05-29 10:43:00,Payee_039,DIRECT_DEBIT,DEV_010,Brisbane,False,False,3983
TXN00923,B004,4989.2,2026-08-22 09:55:00,Payee_020,DIRECT_DEBIT,DEV_005,Brisbane,False,False,3523
TXN00924,B004,854.77,2026-06-10 09:27:00,Payee_094,BPAY,DEV_005,Melbourne,False,False,1051
TXN00925,B004,3012.76,2026-06-06 14:50:00,Payee_082,BPAY,DEV_005,Sydney,False,False,3388
TXN00926,B005,6031.63,2026-06-15 15:34:00,Payee_030,BPAY,DEV_003,Adelaide,False,False,4872
TXN00927,B002,1216.14,2026-07-07 08:35:00,Payee_061,BANK_TRANSFER,DEV_004,Melbourne,False,False,1214
TXN00928,B002,2968.96,2026-08-04 15:53:00,Payee_071,BPAY,DEV_008,Sydney,False,False,2914
TXN00929,B002,2013.4,2026-08-19 14:44:00,Payee_055,BPAY,DEV_002,Melbourne,False,False,1460
TXN00930,B005,1629.63,2026-08-04 08:23:00,Payee_019,BANK_TRANSFER,DEV_008,Melbourne,True,False,1795
TXN00931,B004,1773.01,2026-06-16 10:44:00,Payee_039,BPAY,DEV_014,Brisbane,False,False,1726
TXN00932,B001,2050.45,2026-08-03 09:03:00,Payee_083,BANK_TRANSFER,DEV_020,Sydney,False,True,2849
TXN00933,B004,2349.86,2026-06-19 17:19:00,Payee_091,BANK_TRANSFER,DEV_014,Sydney,False,False,4221
TXN00934,B004,1285.66,2026-07-02 11:39:00,Payee_008,BANK_TRANSFER,DEV_013,Sydney,False,False,1525
TXN00935,B005,1261.21,2026-05-31 13:41:00,Payee_052,BPAY,DEV_006,Melbourne,False,False,1132
TXN00936,B002,2014.73,2026-08-09 09:04:00,Payee_047,DIRECT_DEBIT,DEV_011,Melbourne,False,False,2711
TXN00937,B001,1044.11,2026-07-29 12:35:00,Payee_026,DIRECT_DEBIT,DEV_002,Sydney,False,False,1035
TXN00938,B005,898.29,2026-06-22 17:02:00,Payee_007,BPAY,DEV_003,Brisbane,True,False,867
TXN00939,B003,2943.94,2026-07-08 14:08:00,Payee_090,DIRECT_DEBIT,DEV_004,Brisbane,False,False,3761
TXN00940,B001,4611.64,2026-08-19 10:37:00,Payee_049,BPAY,DEV_019,Melbourne,False,False,4613
TXN00941,B004,1240.14,2026-07-26 11:51:00,Payee_088,DIRECT_DEBIT,DEV_005,Sydney,False,False,1145
TXN00942,B005,4436.32,2026-06-26 13:50:00,Payee_017,BPAY,DEV_010,Brisbane,False,False,4786
TXN00943,B001,3889.16,2026-08-13 17:09:00,Payee_073,DIRECT_DEBIT,DEV_016,Melbourne,False,False,3675
TXN00944,B003,9218.59,2026-06-20 09:06:00,Payee_059,BPAY,DEV_006,Brisbane,False,False,4982
TXN00945,B003,3845.59,2026-07-20 15:30:00,Payee_033,BPAY,DEV_005,Melbourne,False,False,3394
TXN00946,B003,3085.92,2026-07-01 14:54:00,Payee_080,DIRECT_DEBIT,DEV_005,Perth,False,False,2848
TXN00947,B003,4356.61,2026-07-20 15:56:00,Payee_088,BANK_TRANSFER,DEV_020,Melbourne,False,False,3561
TXN00948,B005,638.05,2026-08-09 10:18:00,Payee_049,BANK_TRANSFER,DEV_019,Perth,False,False,565
TXN00949,B004,1057.93,2026-06-24 16:06:00,Payee_011,BANK_TRANSFER,DEV_004,Perth,False,False,1265
TXN00950,B003,1262.89,2026-07-10 13:38:00,Payee_063,BANK_TRANSFER,DEV_016,Melbourne,False,True,1028
TXN00951,B002,4808.88,2026-08-18 17:38:00,Payee_100,BPAY,DEV_002,Brisbane,False,False,4349
TXN00952,B002,1072.41,2026-08-20 11:48:00,Payee_088,BPAY,DEV_009,Brisbane,False,False,943
TXN00953,B001,2265.42,2026-06-30 15:33:00,Payee_028,DIRECT_DEBIT,DEV_009,Sydney,False,False,2743
TXN00954,B004,3691.22,2026-08-01 12:12:00,Payee_045,BPAY,DEV_016,Perth,False,False,3301
TXN00955,B004,4348.74,2026-06-12 08:50:00,Payee_077,BANK_TRANSFER,DEV_003,Adelaide,False,False,3405
TXN00956,B003,511.52,2026-06-25 10:59:00,Payee_019,BPAY,DEV_011,Melbourne,False,False,616
TXN00957,B003,4149.77,2026-06-02 10:28:00,Payee_082,DIRECT_DEBIT,DEV_004,Melbourne,False,False,4765
TXN00958,B004,1323.02,2026-06-07 10:24:00,Payee_028,BPAY,DEV_007,Sydney,False,False,4973
TXN00959,B001,3595.26,2026-06-19 12:52:00,Payee_016,DIRECT_DEBIT,DEV_016,Perth,False,False,3533
TXN00960,B005,3822.13,2026-07-11 16:07:00,Payee_023,BPAY,DEV_014,Brisbane,False,False,3988
TXN00961,B005,2624.38,2026-06-28 18:40:00,Payee_037,DIRECT_DEBIT,DEV_020,Melbourne,False,False,4070
TXN00962,B001,1637.57,2026-08-20 18:39:00,Payee_053,BANK_TRANSFER,DEV_016,Adelaide,False,False,1234
TXN00963,B004,4363.22,2026-06-30 12:13:00,Payee_029,BPAY,DEV_018,Perth,False,False,4623
TXN00964,B001,3265.91,2026-07-01 15:58:00,Payee_083,DIRECT_DEBIT,DEV_013,Melbourne,False,False,3372
TXN00965,B005,2708.74,2026-06-30 12:43:00,Payee_031,BANK_TRANSFER,DEV_014,Melbourne,True,False,2823
TXN00966,B003,6481.89,2026-07-13 17:21:00,Payee_022,DIRECT_DEBIT,DEV_014,Sydney,False,False,4751
TXN00967,B005,4514.53,2026-06-29 17:08:00,Payee_082,BPAY,DEV_006,Perth,False,False,3722
TXN00968,B004,1445.19,2026-05-24 09:51:00,Payee_017,DIRECT_DEBIT,DEV_004,Adelaide,False,False,2392
TXN00969,B003,2090.46,2026-08-19 09:27:00,Payee_002,DIRECT_DEBIT,DEV_019,Sydney,True,False,1802
TXN00970,B001,3437.83,2026-08-06 08:29:00,Payee_082,DIRECT_DEBIT,DEV_012,Sydney,False,False,3632
TXN00971,B003,1705.25,2026-07-20 14:42:00,Payee_007,BPAY,DEV_003,Sydney,False,False,2087
TXN00972,B005,1291.25,2026-06-25 09:59:00,Payee_077,BANK_TRANSFER,DEV_004,Sydney,False,False,1347
TXN00973,B001,864.92,2026-07-03 11:06:00,Payee_063,BANK_TRANSFER,DEV_014,Melbourne,False,False,1133
TXN00974,B002,3972.72,2026-07-13 14:40:00,Payee_058,BANK_TRANSFER,DEV_006,Brisbane,True,False,3939
TXN00975,B005,885.47,2026-06-22 13:39:00,Payee_077,DIRECT_DEBIT,DEV_001,Sydney,False,False,757
TXN00976,B001,2398.86,2026-08-19 17:34:00,Payee_003,DIRECT_DEBIT,DEV_017,Sydney,False,False,2079
TXN00977,B002,679.9,2026-07-19 10:17:00,Payee_062,BANK_TRANSFER,DEV_003,Brisbane,False,False,741
TXN00978,B004,5270.83,2026-06-18 14:25:00,Payee_025,BPAY,DEV_006,Sydney,False,False,4561
TXN00979,B003,5035.1,2026-07-14 17:10:00,Payee_027,DIRECT_DEBIT,DEV_016,Perth,False,False,3718
TXN00980,B003,3942.74,2026-08-09 17:38:00,Payee_050,BPAY,DEV_007,Adelaide,False,False,3111
TXN00981,B001,4317.1,2026-07-21 16:37:00,Payee_053,BPAY,DEV_020,Adelaide,False,True,4181
TXN00982,B002,3321.72,2026-07-30 14:22:00,Payee_032,BANK_TRANSFER,DEV_007,Brisbane,False,False,3143
TXN00983,B001,569.06,2026-07-26 13:29:00,Payee_073,BPAY,DEV_008,Adelaide,True,False,578
TXN00984,B002,4981.07,2026-08-09 11:35:00,Payee_036,DIRECT_DEBIT,DEV_020,Melbourne,False,False,4819
TXN00985,B004,3302.97,2026-06-20 08:31:00,Payee_006,BPAY,DEV_014,Melbourne,False,False,3103
TXN00986,B003,3079.19,2026-06-10 11:01:00,Payee_037,BANK_TRANSFER,DEV_019,Melbourne,False,False,3636
TXN00987,B004,1159.23,2026-07-10 08:41:00,Payee_003,BANK_TRANSFER,DEV_016,Melbourne,False,False,803
TXN00988,B003,1813.85,2026-07-09 13:25:00,Payee_011,DIRECT_DEBIT,DEV_011,Perth,False,False,2750
TXN00989,B004,6265.03,2026-07-06 09:39:00,Payee_014,BANK_TRANSFER,DEV_008,Melbourne,False,False,4541
TXN00990,B003,1904.98,2026-08-01 11:05:00,Payee_025,DIRECT_DEBIT,DEV_012,Adelaide,False,False,4069
TXN00991,B001,2771.82,2026-07-15 08:04:00,Payee_034,BPAY,DEV_020,Perth,False,False,2627
TXN00992,B002,4061.81,2026-08-06 09:20:00,Payee_019,DIRECT_DEBIT,DEV_014,Perth,False,False,4274
TXN00993,B002,2816.93,2026-06-22 13:14:00,Payee_012,BPAY,DEV_010,Melbourne,False,False,4415
TXN00994,B002,916.94,2026-08-13 09:31:00,Payee_008,BANK_TRANSFER,DEV_001,Sydney,False,False,2186
TXN00995,B004,1021.36,2026-06-18 16:54:00,Payee_041,BPAY,DEV_015,Sydney,False,False,1356
TXN00996,B002,3177.75,2026-07-04 13:28:00,Payee_080,DIRECT_DEBIT,DEV_007,Perth,False,False,2292
TXN00997,B002,3959.82,2026-08-04 09:29:00,Payee_014,DIRECT_DEBIT,DEV_004,Sydney,True,False,3016
TXN00998,B003,661.75,2026-05-30 15:33:00,Payee_058,BPAY,DEV_009,Melbourne,False,False,734
TXN00999,B004,2623.18,2026-07-11 16:03:00,Payee_057,BPAY,DEV_012,Melbourne,True,False,2237
TXN01000,B004,2588.21,2026-07-29 12:25:00,Payee_023,DIRECT_DEBIT,DEV_009,Adelaide,False,False,2088
TXN_SUSP_001,B001,19895.06,2026-08-22 02:07:00,Payee_115,BANK_TRANSFER,DEV_022,Melbourne,True,True,3790
TXN_SUSP_002,B001,21246.47,2026-08-22 01:34:00,Payee_107,BANK_TRANSFER,DEV_025,Sydney,True,True,3356
TXN_SUSP_003,B005,33158.29,2026-08-22 04:25:00,Payee_107,BANK_TRANSFER,DEV_024,Brisbane,True,True,3865
TXN_SUSP_004,B004,10785.18,2026-08-22 02:22:00,Payee_141,BANK_TRANSFER,DEV_025,Adelaide,True,True,1842
TXN_SUSP_005,B003,20087.22,2026-08-22 02:32:00,Payee_145,BANK_TRANSFER,DEV_030,Perth,True,True,4005
TXN_SUSP_006,B003,42823.76,2026-08-22 02:10:00,Payee_121,BANK_TRANSFER,DEV_022,Sydney,True,True,4492
TXN_SUSP_007,B002,22418.46,2026-08-22 02:00:00,Payee_143,BANK_TRANSFER,DEV_028,Perth,True,True,2360
TXN_SUSP_008,B003,6388.02,2026-08-22 03:56:00,Payee_105,BANK_TRANSFER,DEV_023,Melbourne,True,True,1085
TXN_SUSP_009,B005,24048.1,2026-08-22 01:31:00,Payee_116,BANK_TRANSFER,DEV_028,Melbourne,True,True,2442
TXN_SUSP_010,B001,22148.6,2026-08-22 03:53:00,Payee_115,BANK_TRANSFER,DEV_029,Adelaide,True,True,4354
TXN_SUSP_011,B002,23459.09,2026-08-22 01:06:00,Payee_120,BANK_TRANSFER,DEV_026,Perth,True,True,4092
TXN_SUSP_012,B004,27076.41,2026-08-22 03:42:00,Payee_132,BANK_TRANSFER,DEV_025,Brisbane,True,True,4009
TXN_SUSP_013,B004,9641.38,2026-08-22 03:45:00,Payee_122,BANK_TRANSFER,DEV_029,Adelaide,True,True,1055
TXN_SUSP_014,B004,9276.89,2026-08-22 01:09:00,Payee_127,BANK_TRANSFER,DEV_024,Sydney,True,True,1461
TXN_SUSP_015,B003,15664.6,2026-08-22 04:23:00,Payee_114,BANK_TRANSFER,DEV_022,Sydney,True,True,3039
TXN_SUSP_016,B004,20031.4,2026-08-22 03:56:00,Payee_141,BANK_TRANSFER,DEV_029,Perth,True,True,3616
TXN_SUSP_017,B005,10856.35,2026-08-22 03:56:00,Payee_122,BANK_TRANSFER,DEV_027,Adelaide,True,True,1716
TXN_SUSP_018,B004,48562.5,2026-08-22 03:12:00,Payee_103,BANK_TRANSFER,DEV_030,Adelaide,True,True,4871
TXN_SUSP_019,B003,35601.07,2026-08-22 04:50:00,Payee_130,BANK_TRANSFER,DEV_030,Brisbane,True,True,4416
TXN_SUSP_020,B003,14288.5,2026-08-22 04:59:00,Payee_144,BANK_TRANSFER,DEV_023,Perth,True,True,1451
